"Date_D","Avg_Day_PM2.5","Avg_Day_DEWP","Avg_Day_TEMP","Avg_Day_PRES","Max_Day_LWS","Max_Day_LS","Max_Day_LR","Max_Day_CBWD","Year","Month","Day"
2010-07-17,113.666666666667,22.1666666666667,27.875,1005.91666666667,29.51,0,1,"SE",2010,7,17
2010-07-18,156.041666666667,22.5833333333333,28.25,1005.66666666667,41.59,0,1,"SE",2010,7,18
2010-07-19,167.833333333333,22.25,25.25,1006.33333333333,73.33,0,7,"SE",2010,7,19
2010-07-21,70.8333333333333,21.625,27.0416666666667,1006.20833333333,37.98,0,0,"SE",2010,7,21
2010-07-22,163.458333333333,23.4583333333333,28.25,1007.875,29.07,0,0,"SE",2010,7,22
2010-07-23,173.541666666667,23.4583333333333,29.8333333333333,1008.08333333333,44.26,0,0,"SE",2010,7,23
2010-07-24,94.0833333333333,23.0416666666667,30.1666666666667,1010.08333333333,54.1,0,0,"SE",2010,7,24
2010-07-26,210.875,24.3333333333333,29.2083333333333,1008.125,44.71,0,0,"SE",2010,7,26
2010-07-27,183.75,23.75,30.4583333333333,1004.375,57.23,0,0,"SE",2010,7,27
2010-07-28,176.75,23.9583333333333,30.5833333333333,999.458333333333,89.43,0,0,"SE",2010,7,28
2010-07-29,197.583333333333,26.2083333333333,30.2083333333333,996.208333333333,52.76,0,3,"SE",2010,7,29
2010-07-31,125.583333333333,22.625,28.7916666666667,1000.125,57.2,0,2,"NE",2010,7,31
2010-08-01,41.5416666666667,18.2083333333333,26.9583333333333,1008.29166666667,33.53,0,1,"SE",2010,8,1
2010-08-02,68.7916666666667,16.25,26.2083333333333,1008.08333333333,37.11,0,0,"SE",2010,8,2
2010-08-03,146.166666666667,18.9583333333333,25.7083333333333,1002.54166666667,32.65,0,0,"SE",2010,8,3
2010-08-05,22.4166666666667,13.2083333333333,26.875,1008,128.3,0,0,"NW",2010,8,5
2010-08-06,19.875,13.0416666666667,24.4166666666667,1015.20833333333,159.59,0,0,"NW",2010,8,6
2010-08-07,79.875,18.0416666666667,24.5,1010.875,47.83,0,3,"SE",2010,8,7
2010-08-08,92.8333333333333,20.0416666666667,25.4166666666667,1004.125,28.62,0,7,"SE",2010,8,8
2010-08-10,148.166666666667,18.8333333333333,27.4583333333333,1006.25,31.75,0,0,"SE",2010,8,10
2010-08-11,116.166666666667,21.9583333333333,25.2083333333333,1004.95833333333,57.22,0,2,"SE",2010,8,11
2010-08-12,92.3333333333333,21.2916666666667,26.75,1001.16666666667,20.56,0,0,"SE",2010,8,12
2010-08-13,130.25,24.5833333333333,27.4166666666667,1000.91666666667,19.22,0,1,"SE",2010,8,13
2010-08-15,NA,11.1666666666667,28.6666666666667,1004.33333333333,57.21,0,0,"NW",2010,8,15
2010-08-16,75.125,16.0833333333333,27.875,1006.75,38.88,0,0,"SE",2010,8,16
2010-08-17,141.875,18.4583333333333,27.625,1007.83333333333,67.51,0,0,"SE",2010,8,17
2010-08-18,233.833333333333,22.5,25.5,1010.16666666667,95.24,0,10,"SE",2010,8,18
2010-08-20,119.25,22.1666666666667,26.4583333333333,1013.875,30.4,0,0,"SE",2010,8,20
2010-08-21,38.6666666666667,19.375,21.4166666666667,1012,37.56,0,14,"SE",2010,8,21
2010-08-22,21.9583333333333,16.2916666666667,23,1013.16666666667,28.16,0,5,"SE",2010,8,22
2010-08-23,79.375,18.6666666666667,23.7083333333333,1013.70833333333,19.68,0,0,"SE",2010,8,23
2010-08-25,87.625,17.625,23.0416666666667,1014.54166666667,11.18,0,0,"SE",2010,8,25
2010-08-26,63.875,17,25.0416666666667,1014.25,29.51,0,0,"NW",2010,8,26
2010-08-27,39.4166666666667,15.1666666666667,24.8333333333333,1012.58333333333,46.05,0,0,"NW",2010,8,27
2010-08-28,47.6666666666667,16.5416666666667,24.75,1010.20833333333,30.84,0,0,"NW",2010,8,28
2010-08-30,109.416666666667,19.75,25.4583333333333,1007.79166666667,22.36,0,1,"SE",2010,8,30
2010-08-31,88.7916666666667,19.5416666666667,23.7916666666667,1010.125,18.79,0,2,"SE",2010,8,31
2010-09-01,70.375,18.9583333333333,23.25,1013.41666666667,38.9,0,2,"NW",2010,9,1
2010-09-02,96.2083333333333,18.8333333333333,24.2916666666667,1014.79166666667,14.31,0,0,"NW",2010,9,2
2010-09-04,93.5833333333333,16.875,23.25,1012.375,16.55,0,0,"SE",2010,9,4
2010-09-05,118.791666666667,19.1666666666667,24.0833333333333,1010.91666666667,24.14,0,0,"SE",2010,9,5
2010-09-06,153.958333333333,19.9583333333333,24.9166666666667,1010.125,8.93,0,0,"SE",2010,9,6
2010-09-07,134.583333333333,18.25,24.2083333333333,1013.5,18.77,0,0,"NE",2010,9,7
2010-09-09,159.75,15.6666666666667,21.75,1011.45833333333,36.66,0,0,"SE",2010,9,9
2010-09-10,99.75,12.0416666666667,23.375,1008.04166666667,55,0,0,"NW",2010,9,10
2010-09-11,90.125,12.4583333333333,24.125,1009.25,25.92,0,0,"NW",2010,9,11
2010-09-12,121.208333333333,14.6666666666667,24.6666666666667,1010.45833333333,21.02,0,0,"SE",2010,9,12
2010-09-14,195.791666666667,16.7083333333333,24.9166666666667,1013,19.67,0,0,"SE",2010,9,14
2010-09-15,306.666666666667,19.3333333333333,25.0416666666667,1011.16666666667,54.09,0,0,"SE",2010,9,15
2010-09-16,195.5,19.875,23.4166666666667,1010.375,124.73,0,3,"SE",2010,9,16
2010-09-17,45.0416666666667,14.75,16.0833333333333,1012.5,144.41,0,27,"SE",2010,9,17
2010-09-19,71.5263157894737,13.9583333333333,19.2083333333333,1012.875,16.99,0,3,"SE",2010,9,19
2010-09-20,92.75,15.0833333333333,17.6666666666667,1012.33333333333,25.93,0,5,"NE",2010,9,20
2010-09-21,12.8,11.1666666666667,14.7916666666667,1020.66666666667,67.5,0,11,"NE",2010,9,21
2010-09-22,NA,3.625,15.2083333333333,1022.95833333333,20.11,0,0,"SE",2010,9,22
2010-09-24,NA,10,17.2916666666667,1017.16666666667,33.07,0,0,"SE",2010,9,24
2010-09-25,NA,11.375,16.3333333333333,1015.79166666667,40.67,0,1,"SE",2010,9,25
2010-09-26,NA,6.58333333333333,18,1017.125,21.02,0,0,"SE",2010,9,26
2010-09-27,45,1.08333333333333,16.9583333333333,1016.54166666667,118.94,0,0,"NW",2010,9,27
2010-09-29,NA,6.08333333333333,12.75,1021.125,16.99,0,0,"SE",2010,9,29
2010-09-30,211.666666666667,10.1666666666667,15.4583333333333,1018.29166666667,11.63,0,0,"SE",2010,9,30
2010-10-01,223.5,13.75,17.6666666666667,1017.625,6.26,0,1,"NW",2010,10,1
2010-10-02,35.0416666666667,11.375,17.4166666666667,1013.5,118.02,0,8,"NW",2010,10,2
2010-10-04,24.5416666666667,6.91666666666667,15.5416666666667,1017.70833333333,15.2,0,0,"NW",2010,10,4
2010-10-05,77.0833333333333,10.4166666666667,16.625,1014.29166666667,13.86,0,0,"SE",2010,10,5
2010-10-06,268.833333333333,13.2916666666667,17,1013.45833333333,14.76,0,0,"SE",2010,10,6
2010-10-07,377.083333333333,13.375,16.7083333333333,1015.58333333333,12.07,0,0,"SE",2010,10,7
2010-10-09,357.25,12.6666666666667,15.3333333333333,1010.79166666667,5.37,0,0,"SE",2010,10,9
2010-10-10,387.958333333333,14,15.25,1011.08333333333,12.07,0,5,"NW",2010,10,10
2010-10-11,10.375,6.91666666666667,14.7083333333333,1017.66666666667,50.51,0,7,"NW",2010,10,11
2010-10-12,52.5,5.91666666666667,12.2916666666667,1022.08333333333,16.09,0,0,"SE",2010,10,12
2010-10-14,16.0416666666667,0,15.1666666666667,1019.45833333333,104.15,0,0,"NW",2010,10,14
2010-10-15,39.3333333333333,-0.0416666666666667,14.9583333333333,1015.83333333333,147.51,0,0,"NW",2010,10,15
2010-10-16,76.25,5.16666666666667,12.0416666666667,1018.25,58.99,0,0,"SE",2010,10,16
2010-10-17,45.7083333333333,-2.875,8.625,1028.33333333333,106.39,0,0,"SE",2010,10,17
2010-10-19,71.6666666666667,6.75,8.70833333333333,1026.79166666667,6.26,0,0,"SE",2010,10,19
2010-10-20,82.2083333333333,6.66666666666667,9.08333333333333,1027.20833333333,8.05,0,0,"SE",2010,10,20
2010-10-21,124.375,8.33333333333333,10.4583333333333,1022.54166666667,7.15,0,0,"SE",2010,10,21
2010-10-22,168.916666666667,9.54166666666667,11.6666666666667,1020.375,4.92,0,0,"NW",2010,10,22
2010-10-24,101.458333333333,6.5,9.41666666666667,1023.33333333333,70.19,0,13,"NE",2010,10,24
2010-10-25,11.125,-8.375,8.25,1031.29166666667,181.95,0,0,"NW",2010,10,25
2010-10-26,13.0416666666667,-11.0416666666667,3.54166666666667,1039.08333333333,21.47,0,0,"NW",2010,10,26
2010-10-27,86.875,-3,3.54166666666667,1030.625,12.96,0,0,"SE",2010,10,27
2010-10-29,52.125,-0.5,10.5416666666667,1027.29166666667,32.64,0,0,"NW",2010,10,29
2010-10-30,50.7083333333333,-0.166666666666667,10.2916666666667,1026.79166666667,27.72,0,0,"NW",2010,10,30
2010-10-31,72.7083333333333,0.25,9.91666666666667,1024.33333333333,39.36,0,0,"NW",2010,10,31
2010-11-01,67.5555555555556,-4.54166666666667,8.58333333333333,1028.25,32.19,0,0,"NW",2010,11,1
2010-11-03,109.333333333333,-0.916666666666667,7.25,1022.375,12.07,0,0,"NW",2010,11,3
2010-11-04,65.7916666666667,-0.833333333333333,9.83333333333333,1021.70833333333,30.41,0,0,"NW",2010,11,4
2010-11-05,101.5,1.20833333333333,10.0416666666667,1019.75,17.89,0,0,"NW",2010,11,5
2010-11-06,271.083333333333,4.20833333333333,8.58333333333333,1015.95833333333,7.16,0,0,"NW",2010,11,6
2010-11-08,12.875,-9.08333333333333,7.66666666666667,1024.5,181.94,0,0,"NW",2010,11,8
2010-11-09,59.3333333333333,-5.58333333333333,2.25,1020.95833333333,4.92,0,0,"NE",2010,11,9
2010-11-10,130.458333333333,-2.70833333333333,3.45833333333333,1016.875,14.3,0,0,"NW",2010,11,10
2010-11-11,75.75,-2.33333333333333,6.08333333333333,1011.08333333333,130.93,0,0,"NW",2010,11,11
2010-11-13,17.0416666666667,-12.8333333333333,3.125,1027.27272727273,171.69,0,0,"NW",2010,11,13
2010-11-14,22,-8,0,1035,214.65,0,0,"NW",2010,11,14
2010-11-15,52.9166666666667,-6.66666666666667,-0.291666666666667,1031,257.61,0,0,"NW",2010,11,15
2010-11-16,138.958333333333,-4,-1,1023,300.57,0,0,"NW",2010,11,16
2010-11-18,384.5,0,3.54166666666667,1019.54166666667,14.76,0,0,"NW",2010,11,18
2010-11-19,370.333333333333,0.0833333333333333,4.91666666666667,1014.20833333333,21.46,0,0,"NW",2010,11,19
2010-11-20,296.583333333333,-0.708333333333333,5.20833333333333,1010.875,23.25,0,0,"NW",2010,11,20
2010-11-21,136.708333333333,-8,5.54166666666667,1014.375,158.7,0,0,"NW",2010,11,21
2010-11-23,230.875,-7.04166666666667,2.25,1019.91666666667,8.95,0,0,"NW",2010,11,23
2010-11-24,71.75,-12.6666666666667,2.66666666666667,1024.33333333333,112.21,0,0,"NW",2010,11,24
2010-11-25,66.625,-11.7083333333333,-0.666666666666667,1025.70833333333,16.09,0,0,"SE",2010,11,25
2010-11-26,116.666666666667,-10.4166666666667,-0.916666666666667,1017.08333333333,13.86,0,0,"NW",2010,11,26
2010-11-28,171.416666666667,-12.2083333333333,-1.625,1021.70833333333,5.37,0,0,"SE",2010,11,28
2010-11-29,190.416666666667,-4.41666666666667,-0.5,1019.375,11.63,0,0,"NW",2010,11,29
2010-11-30,224.208333333333,-1.91666666666667,-0.458333333333333,1018.33333333333,15.65,0,0,"NW",2010,11,30
2010-12-01,257.625,-0.958333333333333,0.666666666666667,1013.29166666667,12.07,0,0,"NW",2010,12,1
2010-12-03,74.75,-12.625,-1.91666666666667,1022.08333333333,8.05,0,0,"NW",2010,12,3
2010-12-04,167.333333333333,-9.29166666666667,-0.333333333333333,1011.95833333333,22.81,0,0,"NW",2010,12,4
2010-12-05,78.4583333333333,-9.41666666666667,4.29166666666667,1020.33333333333,95.19,0,0,"NW",2010,12,5
2010-12-06,17.875,-17.75,1.83333333333333,1031.08333333333,264.59,0,0,"NW",2010,12,6
2010-12-08,39.4166666666667,-11.875,2.66666666666667,1015.33333333333,23.7,0,0,"NW",2010,12,8
2010-12-09,193.958333333333,-7.95833333333333,0.208333333333333,1010.66666666667,8.5,0,0,"NW",2010,12,9
2010-12-10,104.375,-12.4583333333333,0.833333333333333,1009.66666666667,179.71,0,0,"NW",2010,12,10
2010-12-11,45.75,-15.7083333333333,-2.70833333333333,1020.83333333333,185.97,0,0,"NW",2010,12,11
2010-12-13,20.8333333333333,-21.2083333333333,-4.70833333333333,1029.66666666667,118.9,0,0,"NE",2010,12,13
2010-12-14,17.3333333333333,-22.9166666666667,-7.45833333333333,1034.33333333333,124.26,0,0,"NW",2010,12,14
2010-12-15,22.4166666666667,-25.0416666666667,-7.875,1032.75,269.55,0,0,"NW",2010,12,15
2010-12-16,54.2083333333333,-21,-2.5,1017.29166666667,43.81,0,0,"NW",2010,12,16
2010-12-18,271.75,-12.1666666666667,-2.95833333333333,1012.54166666667,6.71,0,0,"NW",2010,12,18
2010-12-19,153.125,-13.125,4.54166666666667,1016.04166666667,87.16,0,0,"NW",2010,12,19
2010-12-20,200.291666666667,-11.7083333333333,1.125,1016.875,18.78,0,0,"SE",2010,12,20
2010-12-21,434.833333333333,-7.5,-1,1012.625,6.23,0,0,"CV",2010,12,21
2010-12-23,23.1666666666667,-23.2083333333333,-6.125,1035.08333333333,114.45,0,0,"NW",2010,12,23
2010-12-24,43.4583333333333,-25,-9.66666666666667,1037.33333333333,29.49,0,0,"NW",2010,12,24
2010-12-25,55.5833333333333,-22.3333333333333,-7.83333333333333,1027.20833333333,32.63,0,0,"NW",2010,12,25
2010-12-26,50.625,-17.7083333333333,-3.66666666666667,1015.91666666667,73.78,0,0,"NW",2010,12,26
2010-12-28,28.1666666666667,-19.6666666666667,-3.75,1018.625,208.3,0,0,"NW",2010,12,28
2010-12-29,36.625,-17,-4.41666666666667,1021.04166666667,126.06,0,0,"NW",2010,12,29
2010-12-30,17.5833333333333,-22.7083333333333,-7.04166666666667,1025.41666666667,354.06,0,0,"NW",2010,12,30
2010-12-31,18.6666666666667,-21.9166666666667,-6.83333333333333,1029.375,565.49,0,0,"NW",2010,12,31
2011-01-02,36.6666666666667,-16.9583333333333,-4.95833333333333,1035.33333333333,75.1,0,0,"NW",2011,1,2
2011-01-03,162.291666666667,-14.5,-6.04166666666667,1030.875,3.56,0,0,"NE",2011,1,3
2011-01-04,91.3333333333333,-15.4166666666667,-4.95833333333333,1027.20833333333,66.61,0,0,"NW",2011,1,4
2011-01-05,20.25,-20.0416666666667,-5.04166666666667,1031.66666666667,274.9,0,0,"NW",2011,1,5
2011-01-07,46.6666666666667,-17.8333333333333,-4.70833333333333,1030.91666666667,445.66,0,0,"NW",2011,1,7
2011-01-08,79.75,-17.2083333333333,-3.875,1028.08333333333,172.98,0,0,"NW",2011,1,8
2011-01-09,NA,-22.375,-5.625,1036.79166666667,362.07,0,0,"NW",2011,1,9
2011-01-10,80.125,-20.8333333333333,-4.5,1028.08333333333,403.19,0,0,"NW",2011,1,10
2011-01-12,62.7916666666667,-20.1666666666667,-6.375,1023.95833333333,16.09,0,0,"SE",2011,1,12
2011-01-13,126.375,-18.75,-4.54166666666667,1022.33333333333,31.73,0,0,"NW",2011,1,13
2011-01-14,17.5833333333333,-20.9583333333333,-4.54166666666667,1033.41666666667,174.33,0,0,"NW",2011,1,14
2011-01-15,16.125,-25.25,-8.04166666666667,1039.58333333333,338.85,0,0,"NW",2011,1,15
2011-01-17,37.875,-20.8333333333333,-7.04166666666667,1035.125,130.97,0,0,"NW",2011,1,17
2011-01-18,20.2083333333333,-22.2083333333333,-7.875,1033.66666666667,98.78,0,0,"NW",2011,1,18
2011-01-19,20.75,-22.2083333333333,-6.79166666666667,1032.54166666667,119.8,0,0,"NW",2011,1,19
2011-01-20,38.75,-21.5,-6.91666666666667,1030.875,15.2,0,0,"NW",2011,1,20
2011-01-22,56.2916666666667,-18.25,-5.58333333333333,1028.33333333333,81.37,0,0,"NW",2011,1,22
2011-01-23,14.5,-21.1666666666667,-5.625,1032.20833333333,255.72,0,0,"NW",2011,1,23
2011-01-24,44.2916666666667,-19.9583333333333,-6.79166666666667,1032.70833333333,271.81,0,0,"NW",2011,1,24
2011-01-25,34.2916666666667,-20.8333333333333,-6.04166666666667,1034.375,99.25,0,0,"NW",2011,1,25
2011-01-27,31.875,-20.2083333333333,-5.75,1041.70833333333,38.45,0,0,"NW",2011,1,27
2011-01-28,18.2083333333333,-20.9583333333333,-5.45833333333333,1037.70833333333,86.73,0,0,"NW",2011,1,28
2011-01-29,11.9166666666667,-23.25,-6.625,1036.04166666667,128.31,0,0,"NW",2011,1,29
2011-01-30,21.2083333333333,-20.9166666666667,-2.5,1033.83333333333,208.32,0,0,"NW",2011,1,30
2011-02-01,35.0833333333333,-19.625,1.375,1022.54166666667,105.04,0,0,"NW",2011,2,1
2011-02-02,53.2916666666667,-18.5833333333333,0.0416666666666667,1020.875,103.71,0,0,"NW",2011,2,2
2011-02-03,100.875,-17.4583333333333,-0.875,1021.41666666667,133.21,0,0,"NW",2011,2,3
2011-02-04,131.125,-13.5416666666667,0,1021.45833333333,29.95,0,0,"NW",2011,2,4
2011-02-06,54.0416666666667,-10.6666666666667,2.5,1020,12.96,0,0,"SE",2011,2,6
2011-02-07,141.625,-9.75,-0.291666666666667,1015.20833333333,21.9,0,0,"SE",2011,2,7
2011-02-08,98.4583333333333,-11.875,-0.583333333333333,1015.83333333333,31.3,0,0,"NE",2011,2,8
2011-02-09,126.875,-7.875,-2.125,1026.16666666667,44.25,1,0,"SE",2011,2,9
2011-02-11,62.2083333333333,-12.3333333333333,-3.79166666666667,1030.375,109.53,0,0,"NW",2011,2,11
2011-02-12,27.5833333333333,-17.2083333333333,-6.04166666666667,1032.5,29.51,2,0,"SE",2011,2,12
2011-02-13,73.625,-8.08333333333333,-4.91666666666667,1030.33333333333,38.46,14,0,"SE",2011,2,13
2011-02-14,33.125,-17.125,-5.41666666666667,1032.08333333333,28.16,0,0,"NW",2011,2,14
2011-02-16,268.875,-8.04166666666667,-3.33333333333333,1022.41666666667,7.14,0,0,"SE",2011,2,16
2011-02-17,209.625,-7.33333333333333,0.416666666666667,1024.75,24.14,0,0,"NW",2011,2,17
2011-02-18,192.583333333333,-9.70833333333333,0.208333333333333,1026.58333333333,25.49,0,0,"SE",2011,2,18
2011-02-19,189.25,-9,2.33333333333333,1024.20833333333,32.63,0,0,"NW",2011,2,19
2011-02-21,493.916666666667,-4.04166666666667,0.583333333333333,1024.58333333333,4.9,0,0,"CV",2011,2,21
2011-02-22,401.458333333333,-5.29166666666667,0.75,1020.41666666667,9.83,0,0,"NW",2011,2,22
2011-02-23,416.666666666667,-3.91666666666667,2.16666666666667,1015.375,18.33,0,0,"NW",2011,2,23
2011-02-24,143.458333333333,-9.91666666666667,4.16666666666667,1021.66666666667,53.19,0,0,"NW",2011,2,24
2011-02-26,76.25,-4.41666666666667,-1.29166666666667,1026.625,47.84,8,0,"SE",2011,2,26
2011-02-27,58.5416666666667,-4.75,-0.583333333333333,1027.33333333333,73.29,7,0,"NE",2011,2,27
2011-02-28,19.625,-11.0833333333333,1.45833333333333,1026.79166666667,88.52,0,0,"NW",2011,2,28
2011-03-01,23.5,-14.7916666666667,0.958333333333333,1025.66666666667,108.63,0,0,"NW",2011,3,1
2011-03-03,15.7083333333333,-15.1666666666667,3.875,1026.875,205.62,0,0,"NW",2011,3,3
2011-03-04,59.375,-11,4.08333333333333,1022.70833333333,29.5,0,0,"SE",2011,3,4
2011-03-05,96.9583333333333,-5.16666666666667,7.08333333333333,1016.58333333333,64.37,0,0,"SE",2011,3,5
2011-03-06,16.2,-13.7916666666667,7.04166666666667,1024,74.65,0,0,"NW",2011,3,6
2011-03-08,16.695652173913,-16.375,5.45833333333333,1022.79166666667,185.52,0,0,"NW",2011,3,8
2011-03-09,20.8695652173913,-15.8333333333333,6.70833333333333,1027.41666666667,61.7,0,0,"NW",2011,3,9
2011-03-10,48.7083333333333,-13.75,7.41666666666667,1022.375,37.11,0,0,"NW",2011,3,10
2011-03-11,92.9583333333333,-10.7083333333333,6.33333333333333,1017.125,25.93,0,0,"SE",2011,3,11
2011-03-13,175.208333333333,-5.83333333333333,9.66666666666667,1013.58333333333,57.66,0,0,"NW",2011,3,13
2011-03-14,14.7083333333333,-17.25,6.45833333333333,1028.95833333333,165.4,0,0,"NW",2011,3,14
2011-03-15,15.9583333333333,-18.0833333333333,5.16666666666667,1027.08333333333,351.34,0,0,"NW",2011,3,15
2011-03-16,38.4166666666667,-13,4.5,1023.83333333333,356.26,0,0,"NW",2011,3,16
2011-03-18,NA,-9.20833333333333,8.875,1013.5,94.32,0,0,"NW",2011,3,18
2011-03-19,NA,-8.79166666666667,7.375,1017.33333333333,46.95,0,0,"SE",2011,3,19
2011-03-20,NA,-4.54166666666667,6.66666666666667,1015.95833333333,62.14,0,0,"SE",2011,3,20
2011-03-21,21,-17.4583333333333,4.5,1026.16666666667,150.64,0,0,"NW",2011,3,21
2011-03-23,21.625,-16.4583333333333,6.625,1024.33333333333,151.54,0,0,"NW",2011,3,23
2011-03-24,10.4782608695652,-19.1666666666667,7.41666666666667,1026.375,218.61,0,0,"NW",2011,3,24
2011-03-25,21.0416666666667,-14.5416666666667,8.45833333333333,1027.5,231.57,0,0,"NW",2011,3,25
2011-03-26,61.6666666666667,-11.25,8.33333333333333,1025.54166666667,27.72,0,0,"NW",2011,3,26
2011-03-28,45.6666666666667,-8.375,9.08333333333333,1027.08333333333,24.14,0,0,"SE",2011,3,28
2011-03-29,79.8333333333333,-5.95833333333333,11.1666666666667,1024.70833333333,29.49,0,0,"SE",2011,3,29
2011-03-30,99.45,-5.83333333333333,12.625,1019.79166666667,33.97,0,0,"SE",2011,3,30
2011-03-31,217.5,1.29166666666667,13.625,1015.25,12.52,0,0,"SE",2011,3,31
2011-04-02,61.8260869565217,-3.58333333333333,8.45833333333333,1029,31.73,0,7,"NW",2011,4,2
2011-04-03,132.3,-8.16666666666667,11.125,1024.95833333333,32.18,0,0,"NW",2011,4,3
2011-04-04,126,-7.95833333333333,13.0416666666667,1022.95833333333,50.94,0,0,"SE",2011,4,4
2011-04-05,207.666666666667,-4.79166666666667,12.9583333333333,1022.04166666667,77.34,0,0,"SE",2011,4,5
2011-04-07,NA,-6.58333333333333,13.75,1017.875,130.98,0,0,"NW",2011,4,7
2011-04-08,30,-9.66666666666667,13.25,1018.83333333333,132.77,0,0,"NW",2011,4,8
2011-04-09,96.6428571428571,-4.54166666666667,16.8333333333333,1011.95833333333,82.25,0,0,"SE",2011,4,9
2011-04-10,20.3478260869565,-15.25,14.0416666666667,1021.58333333333,59.46,0,0,"NE",2011,4,10
2011-04-12,101.791666666667,-4.08333333333333,16.25,1013.29166666667,43.36,0,0,"SE",2011,4,12
2011-04-13,168.166666666667,5.04166666666667,17.5,1010.75,25.03,0,0,"SE",2011,4,13
2011-04-14,127.066666666667,1.125,21.9166666666667,1004.16666666667,39.79,0,0,"NW",2011,4,14
2011-04-15,31.8,-4.66666666666667,19.5833333333333,1010.58333333333,36.66,0,0,"NE",2011,4,15
2011-04-17,60.304347826087,-6.125,16.4583333333333,1011.5,183.25,0,0,"NW",2011,4,17
2011-04-18,16.4782608695652,-10,14.2916666666667,1016.79166666667,200.23,0,0,"NW",2011,4,18
2011-04-19,76.5,-1.33333333333333,14.7916666666667,1016.66666666667,55.45,0,0,"SE",2011,4,19
2011-04-20,142.333333333333,4.75,16.3333333333333,1008.70833333333,62.16,0,0,"SE",2011,4,20
2011-04-22,46.8333333333333,4.70833333333333,12.375,1015.95833333333,23.25,0,0,"NW",2011,4,22
2011-04-23,17.1111111111111,2.25,13.5833333333333,1013.25,59.01,0,0,"NW",2011,4,23
2011-04-24,18.2608695652174,-2.58333333333333,15.6666666666667,1010.16666666667,162.28,0,0,"NW",2011,4,24
2011-04-25,112.217391304348,4.16666666666667,13.375,1003.33333333333,37.55,0,0,"SE",2011,4,25
2011-04-27,44.4583333333333,1.25,13.7083333333333,1010.20833333333,37.99,0,0,"SE",2011,4,27
2011-04-28,77.8571428571429,4.66666666666667,16.3333333333333,1006.08333333333,48.72,0,0,"SE",2011,4,28
2011-04-29,166.647058823529,10.625,15.8333333333333,998.75,36.22,0,1,"SE",2011,4,29
2011-04-30,163.875,4.79166666666667,15.875,1001.45833333333,132.31,0,0,"NW",2011,4,30
2011-05-02,24.2083333333333,-5.70833333333333,19.6666666666667,1011.41666666667,124.28,0,0,"NW",2011,5,2
2011-05-03,20.3333333333333,-3.29166666666667,19.625,1014.75,128.3,0,0,"NW",2011,5,3
2011-05-04,66.25,7.29166666666667,14.875,1010.25,84.94,0,1,"SE",2011,5,4
2011-05-05,109.333333333333,5,16.125,1002.08333333333,44.7,0,1,"NW",2011,5,5
2011-05-07,32.6086956521739,4.125,19.8333333333333,1007.33333333333,29.06,0,0,"SE",2011,5,7
2011-05-08,60.5,8.125,15.5833333333333,1010.29166666667,40.68,0,9,"SE",2011,5,8
2011-05-09,51.6666666666667,7.95833333333333,18.9166666666667,1005.95833333333,37.99,0,2,"NW",2011,5,9
2011-05-10,33.625,6.08333333333333,20.5833333333333,1007.79166666667,48.72,0,0,"NW",2011,5,10
2011-05-12,42.5416666666667,-5.91666666666667,19.0833333333333,1009.33333333333,281.62,0,0,"NW",2011,5,12
2011-05-13,31.75,-3.79166666666667,22,1009.75,304.42,0,0,"NW",2011,5,13
2011-05-14,30.4166666666667,-2.375,24.8333333333333,1007.66666666667,179.7,0,0,"NW",2011,5,14
2011-05-15,39.4166666666667,0.541666666666667,20.625,1010.41666666667,36.2,0,0,"NE",2011,5,15
2011-05-17,146.041666666667,11.9583333333333,20.7083333333333,999.5,67.04,0,0,"SE",2011,5,17
2011-05-18,184.166666666667,13.4166666666667,22.5833333333333,998.916666666667,56.3,0,0,"NW",2011,5,18
2011-05-19,12.7083333333333,3.875,20.5833333333333,1010.29166666667,116.21,0,2,"NW",2011,5,19
2011-05-20,33.0833333333333,-1.70833333333333,17.4166666666667,1013.875,92.09,0,0,"NW",2011,5,20
2011-05-22,65.0416666666667,2.41666666666667,21.3333333333333,1010.75,87.62,0,0,"SE",2011,5,22
2011-05-23,103.666666666667,8.16666666666667,21.4166666666667,1012.25,91.2,0,0,"SE",2011,5,23
2011-05-24,69.2083333333333,9.75,22.4166666666667,1013.70833333333,158.69,0,0,"SE",2011,5,24
2011-05-25,61.304347826087,9.875,23.2083333333333,1013.04166666667,266.9,0,0,"SE",2011,5,25
2011-05-27,105.75,14.0416666666667,21.25,1011.20833333333,39.77,0,0,"SE",2011,5,27
2011-05-28,143.333333333333,15.7916666666667,25.5416666666667,1008.58333333333,71.09,0,0,"SE",2011,5,28
2011-05-29,107.791666666667,17.5,24.875,1007.33333333333,79.14,0,0,"SE",2011,5,29
2011-05-30,57.0416666666667,11.9166666666667,24.9166666666667,1002.625,16.98,0,0,"SE",2011,5,30
2011-06-01,17.0434782608696,7.375,25.875,1006.625,206.98,0,0,"NW",2011,6,1
2011-06-02,77.9583333333333,10.25,27.0416666666667,1003.70833333333,47.38,0,0,"SE",2011,6,2
2011-06-03,30.125,4.41666666666667,26.5,1004.04166666667,39.79,0,0,"NW",2011,6,3
2011-06-04,41.2631578947368,7.95833333333333,25,1006.41666666667,38.88,0,0,"SE",2011,6,4
2011-06-06,95.2380952380952,15.9583333333333,25.3333333333333,1000.29166666667,11.18,0,2,"NW",2011,6,6
