No,Year,Month,Day,Hour,PM2.5,DEWP,TEMP,PRES,CBWD,LWS,LS,LR
19737,2012,4,2,8,38.00,-4.00,6.00,1015.00,SE,4.47,0.00,0.00
19738,2012,4,2,9,49.00,-5.00,7.00,1016.00,CV,0.89,0.00,0.00
19739,2012,4,2,10,46.00,-8.00,9.00,1016.00,CV,1.78,0.00,0.00
19740,2012,4,2,11,60.00,-7.00,10.00,1016.00,SE,1.79,0.00,0.00
19741,2012,4,2,12,52.00,-7.00,11.00,1015.00,SE,3.58,0.00,0.00
19742,2012,4,2,13,48.00,-5.00,11.00,1015.00,SE,7.60,0.00,0.00
19743,2012,4,2,14,52.00,-6.00,11.00,1014.00,SE,10.73,0.00,0.00
19744,2012,4,2,15,55.00,-6.00,11.00,1014.00,SE,14.75,0.00,0.00
19745,2012,4,2,16,64.00,-3.00,11.00,1014.00,SE,19.67,0.00,0.00
19746,2012,4,2,17,58.00,-3.00,11.00,1014.00,SE,24.59,0.00,0.00
19747,2012,4,2,18,55.00,-3.00,10.00,1016.00,SE,29.51,0.00,0.00
19748,2012,4,2,19,61.00,-3.00,10.00,1017.00,CV,3.13,0.00,0.00
19749,2012,4,2,20,63.00,-2.00,9.00,1019.00,CV,4.02,0.00,0.00
19750,2012,4,2,21,12.00,-6.00,6.00,1020.00,NW,4.92,0.00,0.00
19751,2012,4,2,22,11.00,-14.00,10.00,1020.00,NW,10.73,0.00,0.00
19752,2012,4,2,23,11.00,-12.00,9.00,1021.00,NW,18.78,0.00,0.00
19753,2012,4,3,0,11.00,-10.00,8.00,1021.00,NW,27.72,0.00,0.00
19754,2012,4,3,1,10.00,-12.00,7.00,1022.00,NW,36.66,0.00,0.00
19755,2012,4,3,2,8.00,-14.00,6.00,1021.00,NW,42.47,0.00,0.00
19756,2012,4,3,3,7.00,-14.00,7.00,1021.00,NW,50.52,0.00,0.00
19757,2012,4,3,4,8.00,-14.00,5.00,1020.00,NW,56.33,0.00,0.00
19758,2012,4,3,5,15.00,-14.00,3.00,1020.00,NW,61.25,0.00,0.00
19759,2012,4,3,6,17.00,-13.00,3.00,1020.00,NE,0.89,0.00,0.00
19760,2012,4,3,7,32.00,-12.00,5.00,1020.00,NE,4.02,0.00,0.00
19761,2012,4,3,8,20.00,-15.00,10.00,1019.00,NW,1.79,0.00,0.00
19762,2012,4,3,9,24.00,-14.00,10.00,1019.00,SE,3.13,0.00,0.00
19763,2012,4,3,10,26.00,-15.00,12.00,1018.00,SE,8.94,0.00,0.00
19764,2012,4,3,11,28.00,-15.00,13.00,1017.00,SE,14.75,0.00,0.00
19765,2012,4,3,12,34.00,-14.00,15.00,1015.00,NW,4.92,0.00,0.00
19766,2012,4,3,13,24.00,-13.00,17.00,1013.00,SE,8.05,0.00,0.00
19767,2012,4,3,14,39.00,-13.00,19.00,1012.00,NW,8.94,0.00,0.00
19768,2012,4,3,15,35.00,-12.00,20.00,1010.00,NW,14.75,0.00,0.00
19769,2012,4,3,16,32.00,-15.00,21.00,1009.00,NW,20.56,0.00,0.00
19770,2012,4,3,17,27.00,-15.00,20.00,1009.00,NW,28.61,0.00,0.00
19771,2012,4,3,18,10.00,-16.00,19.00,1010.00,NW,33.53,0.00,0.00
19772,2012,4,3,19,18.00,-14.00,18.00,1010.00,NW,36.66,0.00,0.00
19773,2012,4,3,20,19.00,-15.00,17.00,1011.00,NW,40.68,0.00,0.00
19774,2012,4,3,21,15.00,-16.00,17.00,1012.00,NW,46.49,0.00,0.00
19775,2012,4,3,22,27.00,-17.00,16.00,1011.00,NW,51.41,0.00,0.00
19776,2012,4,3,23,25.00,-17.00,15.00,1011.00,CV,0.89,0.00,0.00
19777,2012,4,4,0,18.00,-13.00,10.00,1011.00,SE,1.79,0.00,0.00
19778,2012,4,4,1,25.00,-16.00,14.00,1010.00,SE,6.71,0.00,0.00
19779,2012,4,4,2,25.00,-16.00,12.00,1009.00,SE,8.50,0.00,0.00
19780,2012,4,4,3,9.00,-16.00,12.00,1008.00,SE,10.29,0.00,0.00
19781,2012,4,4,4,9.00,-14.00,9.00,1008.00,CV,0.89,0.00,0.00
19782,2012,4,4,5,30.00,-16.00,15.00,1009.00,NW,7.15,0.00,0.00
19783,2012,4,4,6,19.00,-15.00,14.00,1009.00,NW,12.96,0.00,0.00
19784,2012,4,4,7,10.00,-13.00,15.00,1010.00,NW,21.01,0.00,0.00
19785,2012,4,4,8,11.00,-12.00,16.00,1012.00,NW,25.93,0.00,0.00
19786,2012,4,4,9,32.00,-11.00,16.00,1012.00,NW,31.74,0.00,0.00
19787,2012,4,4,10,22.00,-11.00,18.00,1013.00,NW,41.57,0.00,0.00
19788,2012,4,4,11,21.00,-12.00,19.00,1012.00,NW,49.62,0.00,0.00
19789,2012,4,4,12,21.00,-12.00,18.00,1012.00,NW,57.67,0.00,0.00
19790,2012,4,4,13,14.00,-13.00,19.00,1012.00,NW,64.82,0.00,0.00
19791,2012,4,4,14,18.00,-15.00,20.00,1011.00,NW,76.89,0.00,0.00
19792,2012,4,4,15,22.00,-15.00,20.00,1010.00,NW,86.72,0.00,0.00
19793,2012,4,4,16,18.00,-16.00,19.00,1010.00,NW,96.55,0.00,0.00
19794,2012,4,4,17,10.00,-16.00,19.00,1010.00,NW,104.60,0.00,0.00
19795,2012,4,4,18,11.00,-15.00,16.00,1011.00,NW,113.54,0.00,0.00
19796,2012,4,4,19,11.00,-16.00,14.00,1012.00,NW,121.59,0.00,0.00
19797,2012,4,4,20,10.00,-16.00,13.00,1014.00,NW,128.74,0.00,0.00
19798,2012,4,4,21,11.00,-16.00,12.00,1014.00,NE,4.02,0.00,0.00
19799,2012,4,4,22,11.00,-15.00,12.00,1015.00,NW,3.13,0.00,0.00
19800,2012,4,4,23,11.00,-14.00,13.00,1016.00,NW,8.94,0.00,0.00
19801,2012,4,5,0,19.00,-14.00,11.00,1016.00,NW,12.07,0.00,0.00
19802,2012,4,5,1,22.00,-17.00,12.00,1016.00,NW,20.12,0.00,0.00
19803,2012,4,5,2,23.00,-16.00,11.00,1016.00,NW,27.27,0.00,0.00
19804,2012,4,5,3,11.00,-15.00,9.00,1016.00,NW,34.42,0.00,0.00
19805,2012,4,5,4,9.00,-15.00,9.00,1016.00,NW,40.23,0.00,0.00
19806,2012,4,5,5,11.00,-14.00,7.00,1017.00,NW,46.04,0.00,0.00
19807,2012,4,5,6,12.00,-14.00,9.00,1018.00,NW,50.96,0.00,0.00
19808,2012,4,5,7,8.00,-13.00,10.00,1018.00,NW,56.77,0.00,0.00
19809,2012,4,5,8,17.00,-14.00,12.00,1018.00,NW,61.69,0.00,0.00
19810,2012,4,5,9,14.00,-13.00,14.00,1018.00,NW,64.82,0.00,0.00
19811,2012,4,5,10,13.00,-15.00,14.00,1017.00,NW,68.84,0.00,0.00
19812,2012,4,5,11,13.00,-15.00,17.00,1016.00,NW,75.99,0.00,0.00
19813,2012,4,5,12,31.00,-14.00,17.00,1015.00,NW,88.06,0.00,0.00
19814,2012,4,5,13,22.00,-12.00,19.00,1015.00,NW,99.24,0.00,0.00
19815,2012,4,5,14,25.00,-12.00,19.00,1014.00,NW,109.07,0.00,0.00
19816,2012,4,5,15,13.00,-12.00,19.00,1013.00,NW,118.90,0.00,0.00
19817,2012,4,5,16,17.00,-12.00,18.00,1013.00,NW,128.73,0.00,0.00
19818,2012,4,5,17,17.00,-12.00,17.00,1013.00,NW,140.80,0.00,0.00
19819,2012,4,5,18,13.00,-12.00,16.00,1013.00,NW,151.98,0.00,0.00
19820,2012,4,5,19,16.00,-12.00,15.00,1014.00,NW,163.16,0.00,0.00
19821,2012,4,5,20,12.00,-13.00,14.00,1015.00,NW,171.21,0.00,0.00
19822,2012,4,5,21,13.00,-12.00,14.00,1016.00,NW,177.02,0.00,0.00
19823,2012,4,5,22,27.00,-11.00,13.00,1017.00,NW,181.94,0.00,0.00
19824,2012,4,5,23,15.00,-9.00,12.00,1017.00,NW,189.09,0.00,0.00
19825,2012,4,6,0,15.00,-8.00,12.00,1017.00,NE,3.13,0.00,0.00
19826,2012,4,6,1,20.00,-8.00,12.00,1017.00,NE,6.26,0.00,0.00
19827,2012,4,6,2,20.00,-8.00,12.00,1017.00,NE,9.39,0.00,0.00
19828,2012,4,6,3,17.00,-6.00,9.00,1017.00,CV,0.89,0.00,0.00
19829,2012,4,6,4,24.00,-5.00,8.00,1017.00,SE,0.89,0.00,0.00
19830,2012,4,6,5,36.00,-5.00,7.00,1017.00,CV,0.45,0.00,0.00
19831,2012,4,6,6,37.00,-5.00,5.00,1017.00,CV,0.90,0.00,0.00
19832,2012,4,6,7,38.00,-3.00,8.00,1018.00,NE,0.89,0.00,0.00
19833,2012,4,6,8,44.00,-6.00,12.00,1018.00,SE,1.79,0.00,0.00
19834,2012,4,6,9,51.00,-8.00,15.00,1019.00,CV,0.89,0.00,0.00
19835,2012,4,6,10,49.00,-8.00,19.00,1018.00,NW,1.79,0.00,0.00
19836,2012,4,6,11,37.00,-8.00,19.00,1018.00,NW,5.81,0.00,0.00
19837,2012,4,6,12,37.00,-8.00,20.00,1017.00,SE,4.02,0.00,0.00
19838,2012,4,6,13,35.00,-8.00,21.00,1016.00,NW,4.92,0.00,0.00
19839,2012,4,6,14,28.00,-7.00,23.00,1015.00,NW,8.94,0.00,0.00
19840,2012,4,6,15,24.00,-7.00,23.00,1014.00,NE,4.02,0.00,0.00
19841,2012,4,6,16,21.00,-8.00,23.00,1014.00,NW,4.02,0.00,0.00
19842,2012,4,6,17,20.00,-8.00,23.00,1014.00,NW,7.15,0.00,0.00
19843,2012,4,6,18,32.00,-3.00,14.00,1015.00,SE,8.05,0.00,0.00
19844,2012,4,6,19,36.00,-3.00,10.00,1017.00,SE,15.20,0.00,0.00
19845,2012,4,6,20,28.00,-4.00,9.00,1019.00,SE,20.12,0.00,0.00
19846,2012,4,6,21,18.00,-5.00,7.00,1021.00,SE,24.14,0.00,0.00
19847,2012,4,6,22,21.00,-7.00,6.00,1022.00,SE,27.27,0.00,0.00
19848,2012,4,6,23,23.00,-8.00,6.00,1022.00,SE,29.06,0.00,0.00
19849,2012,4,7,0,18.00,-8.00,5.00,1021.00,SE,30.85,0.00,0.00
19850,2012,4,7,1,14.00,-8.00,3.00,1021.00,NE,0.89,0.00,0.00
19851,2012,4,7,2,27.00,-8.00,3.00,1021.00,SE,0.89,0.00,0.00
19852,2012,4,7,3,42.00,-8.00,1.00,1021.00,NW,0.89,0.00,0.00
19853,2012,4,7,4,46.00,-6.00,2.00,1020.00,NE,0.89,0.00,0.00
19854,2012,4,7,5,53.00,-8.00,2.00,1020.00,NW,0.89,0.00,0.00
19855,2012,4,7,6,52.00,-8.00,1.00,1020.00,NW,2.68,0.00,0.00
19856,2012,4,7,7,58.00,-4.00,4.00,1020.00,NW,4.47,0.00,0.00
19857,2012,4,7,8,53.00,-8.00,8.00,1020.00,NW,6.26,0.00,0.00
19858,2012,4,7,9,56.00,-9.00,10.00,1019.00,CV,0.89,0.00,0.00
19859,2012,4,7,10,53.00,-9.00,11.00,1018.00,CV,2.68,0.00,0.00
19860,2012,4,7,11,54.00,-7.00,13.00,1017.00,CV,4.47,0.00,0.00
19861,2012,4,7,12,63.00,-7.00,14.00,1016.00,CV,6.26,0.00,0.00
19862,2012,4,7,13,80.00,-6.00,16.00,1014.00,SE,4.02,0.00,0.00
19863,2012,4,7,14,92.00,-6.00,18.00,1013.00,SE,8.94,0.00,0.00
19864,2012,4,7,15,81.00,-4.00,20.00,1012.00,SE,13.86,0.00,0.00
19865,2012,4,7,16,76.00,-4.00,20.00,1011.00,SE,19.67,0.00,0.00
19866,2012,4,7,17,95.00,-3.00,20.00,1010.00,SE,23.69,0.00,0.00
19867,2012,4,7,18,87.00,-2.00,20.00,1010.00,SE,26.82,0.00,0.00
19868,2012,4,7,19,83.00,-1.00,16.00,1010.00,NW,1.79,0.00,0.00
19869,2012,4,7,20,124.00,0.00,15.00,1011.00,CV,0.89,0.00,0.00
19870,2012,4,7,21,171.00,-1.00,14.00,1012.00,NE,1.79,0.00,0.00
19871,2012,4,7,22,151.00,0.00,12.00,1012.00,CV,0.89,0.00,0.00
19872,2012,4,7,23,147.00,-1.00,13.00,1012.00,NW,1.79,0.00,0.00
19873,2012,4,8,0,160.00,-2.00,12.00,1013.00,NW,4.92,0.00,0.00
19874,2012,4,8,1,154.00,-2.00,12.00,1013.00,NW,6.71,0.00,0.00
19875,2012,4,8,2,123.00,-1.00,10.00,1014.00,NW,8.50,0.00,0.00
19876,2012,4,8,3,93.00,-8.00,10.00,1014.00,NW,12.52,0.00,0.00
19877,2012,4,8,4,92.00,-11.00,14.00,1015.00,NW,17.44,0.00,0.00
19878,2012,4,8,5,49.00,-14.00,14.00,1015.00,NW,24.59,0.00,0.00
19879,2012,4,8,6,42.00,-14.00,13.00,1016.00,NW,27.72,0.00,0.00
19880,2012,4,8,7,35.00,-14.00,15.00,1017.00,NW,33.53,0.00,0.00
19881,2012,4,8,8,33.00,-16.00,17.00,1017.00,NW,41.58,0.00,0.00
19882,2012,4,8,9,24.00,-15.00,18.00,1017.00,NW,48.73,0.00,0.00
19883,2012,4,8,10,91.00,-16.00,19.00,1017.00,NW,54.54,0.00,0.00
19884,2012,4,8,11,42.00,-15.00,20.00,1017.00,NW,60.35,0.00,0.00
19885,2012,4,8,12,20.00,-14.00,22.00,1016.00,NW,66.16,0.00,0.00
19886,2012,4,8,13,18.00,-15.00,22.00,1015.00,NW,71.08,0.00,0.00
19887,2012,4,8,14,23.00,-14.00,24.00,1014.00,NW,76.89,0.00,0.00
19888,2012,4,8,15,23.00,-14.00,24.00,1013.00,NW,84.94,0.00,0.00
19889,2012,4,8,16,22.00,-14.00,24.00,1012.00,NW,90.75,0.00,0.00
19890,2012,4,8,17,66.00,-13.00,25.00,1012.00,NW,95.67,0.00,0.00
19891,2012,4,8,18,17.00,-14.00,24.00,1012.00,NW,97.46,0.00,0.00
19892,2012,4,8,19,16.00,-13.00,18.00,1013.00,SE,4.02,0.00,0.00
19893,2012,4,8,20,27.00,-12.00,18.00,1013.00,SE,7.15,0.00,0.00
19894,2012,4,8,21,31.00,-9.00,17.00,1013.00,SE,8.94,0.00,0.00
19895,2012,4,8,22,47.00,-9.00,17.00,1013.00,SE,12.07,0.00,0.00
19896,2012,4,8,23,49.00,-7.00,18.00,1014.00,SE,15.20,0.00,0.00
19897,2012,4,9,0,63.00,-6.00,14.00,1014.00,SE,16.99,0.00,0.00
19898,2012,4,9,1,79.00,-5.00,12.00,1014.00,SE,18.78,0.00,0.00
19899,2012,4,9,2,80.00,-5.00,13.00,1014.00,SE,20.57,0.00,0.00
19900,2012,4,9,3,100.00,-4.00,10.00,1014.00,SE,22.36,0.00,0.00
19901,2012,4,9,4,111.00,-3.00,11.00,1014.00,SE,25.49,0.00,0.00
19902,2012,4,9,5,148.00,-2.00,10.00,1014.00,SE,27.28,0.00,0.00
19903,2012,4,9,6,150.00,-1.00,10.00,1015.00,SE,29.07,0.00,0.00
19904,2012,4,9,7,164.00,0.00,10.00,1015.00,NE,0.89,0.00,0.00
19905,2012,4,9,8,164.00,0.00,13.00,1016.00,CV,0.89,0.00,0.00
19906,2012,4,9,9,181.00,0.00,16.00,1016.00,SE,1.79,0.00,0.00
19907,2012,4,9,10,183.00,0.00,18.00,1015.00,SE,4.92,0.00,0.00
19908,2012,4,9,11,170.00,0.00,21.00,1014.00,SE,8.05,0.00,0.00
19909,2012,4,9,12,171.00,1.00,23.00,1012.00,SE,12.97,0.00,0.00
19910,2012,4,9,13,160.00,1.00,24.00,1012.00,SE,17.89,0.00,0.00
19911,2012,4,9,14,163.00,2.00,25.00,1011.00,SE,22.81,0.00,0.00
19912,2012,4,9,15,138.00,4.00,25.00,1010.00,SE,27.73,0.00,0.00
19913,2012,4,9,16,119.00,4.00,27.00,1009.00,SE,34.88,0.00,0.00
19914,2012,4,9,17,99.00,3.00,26.00,1008.00,SE,42.03,0.00,0.00
19915,2012,4,9,18,108.00,5.00,25.00,1009.00,SE,46.95,0.00,0.00
19916,2012,4,9,19,90.00,5.00,24.00,1009.00,SE,51.87,0.00,0.00
19917,2012,4,9,20,70.00,4.00,22.00,1010.00,SE,55.89,0.00,0.00
19918,2012,4,9,21,73.00,4.00,22.00,1010.00,SE,59.02,0.00,0.00
19919,2012,4,9,22,79.00,8.00,18.00,1011.00,SE,60.81,0.00,0.00
19920,2012,4,9,23,91.00,7.00,18.00,1011.00,SE,62.60,0.00,0.00
19921,2012,4,10,0,81.00,7.00,18.00,1011.00,SE,64.39,0.00,0.00
19922,2012,4,10,1,80.00,7.00,17.00,1010.00,CV,0.89,0.00,0.00
19923,2012,4,10,2,91.00,7.00,18.00,1010.00,SE,3.13,0.00,0.00
19924,2012,4,10,3,101.00,7.00,17.00,1009.00,SE,7.15,0.00,0.00
19925,2012,4,10,4,107.00,7.00,16.00,1009.00,SE,11.17,0.00,0.00
19926,2012,4,10,5,104.00,7.00,15.00,1009.00,SE,14.30,0.00,0.00
19927,2012,4,10,6,94.00,8.00,14.00,1009.00,CV,0.89,0.00,0.00
19928,2012,4,10,7,72.00,9.00,14.00,1009.00,CV,1.78,0.00,0.00
19929,2012,4,10,8,68.00,6.00,20.00,1009.00,SE,8.05,0.00,0.00
19930,2012,4,10,9,41.00,6.00,21.00,1009.00,SE,20.12,0.00,0.00
19931,2012,4,10,10,45.00,6.00,21.00,1010.00,SE,28.17,0.00,0.00
19932,2012,4,10,11,50.00,8.00,21.00,1010.00,SE,39.35,0.00,0.00
19933,2012,4,10,12,62.00,8.00,21.00,1009.00,SE,49.18,0.00,0.00
19934,2012,4,10,13,60.00,8.00,22.00,1008.00,SE,57.23,0.00,0.00
19935,2012,4,10,14,54.00,8.00,22.00,1007.00,SE,65.28,0.00,0.00
19936,2012,4,10,15,56.00,8.00,22.00,1007.00,SE,71.09,0.00,0.00
19937,2012,4,10,16,56.00,8.00,21.00,1006.00,SE,78.24,0.00,0.00
19938,2012,4,10,17,50.00,7.00,20.00,1006.00,SE,85.39,0.00,0.00
19939,2012,4,10,18,49.00,7.00,20.00,1007.00,SE,90.31,0.00,0.00
19940,2012,4,10,19,38.00,13.00,15.00,1008.00,SE,92.10,0.00,1.00
19941,2012,4,10,20,32.00,13.00,15.00,1010.00,NW,5.81,0.00,2.00
19942,2012,4,10,21,32.00,12.00,14.00,1011.00,NE,1.79,0.00,0.00
19943,2012,4,10,22,51.00,11.00,13.00,1011.00,NW,1.79,0.00,0.00
19944,2012,4,10,23,55.00,12.00,13.00,1012.00,NW,3.58,0.00,0.00
19945,2012,4,11,0,37.00,2.00,14.00,1013.00,NE,7.15,0.00,0.00
19946,2012,4,11,1,38.00,-1.00,13.00,1014.00,NW,7.15,0.00,0.00
19947,2012,4,11,2,13.00,-4.00,13.00,1015.00,NE,8.05,0.00,0.00
19948,2012,4,11,3,12.00,-4.00,12.00,1016.00,NE,12.97,0.00,0.00
19949,2012,4,11,4,9.00,-6.00,11.00,1017.00,NE,18.78,0.00,0.00
19950,2012,4,11,5,6.00,-7.00,9.00,1018.00,NW,5.81,0.00,0.00
19951,2012,4,11,6,7.00,-10.00,9.00,1019.00,NW,11.62,0.00,0.00
19952,2012,4,11,7,8.00,-11.00,10.00,1020.00,NW,18.77,0.00,0.00
19953,2012,4,11,8,10.00,-10.00,12.00,1021.00,NW,24.58,0.00,0.00
19954,2012,4,11,9,10.00,-8.00,13.00,1020.00,NW,29.50,0.00,0.00
19955,2012,4,11,10,29.00,-12.00,14.00,1020.00,NW,34.42,0.00,0.00
19956,2012,4,11,11,15.00,-13.00,16.00,1018.00,NW,39.34,0.00,0.00
19957,2012,4,11,12,14.00,-11.00,17.00,1017.00,NW,44.26,0.00,0.00
19958,2012,4,11,13,14.00,-11.00,17.00,1016.00,NW,49.18,0.00,0.00
19959,2012,4,11,14,14.00,-11.00,19.00,1013.00,NW,56.33,0.00,0.00
19960,2012,4,11,15,18.00,-11.00,19.00,1013.00,NW,63.48,0.00,0.00
19961,2012,4,11,16,15.00,-12.00,19.00,1012.00,NW,71.53,0.00,0.00
19962,2012,4,11,17,9.00,-13.00,19.00,1011.00,NW,78.68,0.00,0.00
19963,2012,4,11,18,8.00,-13.00,19.00,1010.00,NW,83.60,0.00,0.00
19964,2012,4,11,19,43.00,-13.00,18.00,1010.00,SE,4.92,0.00,0.00
19965,2012,4,11,20,22.00,-5.00,16.00,1011.00,SE,12.07,0.00,0.00
19966,2012,4,11,21,32.00,-3.00,16.00,1011.00,SE,17.88,0.00,0.00
19967,2012,4,11,22,40.00,-3.00,15.00,1011.00,SE,21.90,0.00,0.00
19968,2012,4,11,23,39.00,-2.00,15.00,1011.00,SE,25.92,0.00,0.00
19969,2012,4,12,0,45.00,-5.00,14.00,1011.00,NW,4.02,0.00,0.00
19970,2012,4,12,1,52.00,-8.00,14.00,1011.00,NW,8.04,0.00,0.00
19971,2012,4,12,2,51.00,-11.00,14.00,1011.00,NW,11.17,0.00,0.00
19972,2012,4,12,3,33.00,-11.00,14.00,1010.00,NW,14.30,0.00,0.00
19973,2012,4,12,4,49.00,-12.00,14.00,1010.00,NW,17.43,0.00,0.00
19974,2012,4,12,5,46.00,-12.00,14.00,1009.00,NW,21.45,0.00,0.00
19975,2012,4,12,6,57.00,-12.00,13.00,1010.00,NW,24.58,0.00,0.00
19976,2012,4,12,7,68.00,-12.00,15.00,1010.00,NW,29.50,0.00,0.00
19977,2012,4,12,8,47.00,-12.00,17.00,1010.00,NW,34.42,0.00,0.00
19978,2012,4,12,9,13.00,-11.00,18.00,1010.00,NW,42.47,0.00,0.00
19979,2012,4,12,10,40.00,-9.00,21.00,1010.00,NW,50.52,0.00,0.00
19980,2012,4,12,11,22.00,-8.00,22.00,1009.00,NW,58.57,0.00,0.00
19981,2012,4,12,12,16.00,-8.00,21.00,1008.00,NW,64.38,0.00,0.00
19982,2012,4,12,13,22.00,-8.00,22.00,1007.00,CV,4.02,0.00,0.00
19983,2012,4,12,14,13.00,-7.00,25.00,1007.00,NW,3.13,0.00,0.00
19984,2012,4,12,15,22.00,-6.00,25.00,1006.00,NW,7.15,0.00,0.00
19985,2012,4,12,16,24.00,-6.00,26.00,1005.00,NW,11.17,0.00,0.00
19986,2012,4,12,17,18.00,-5.00,25.00,1005.00,CV,0.89,0.00,0.00
19987,2012,4,12,18,17.00,-5.00,23.00,1005.00,SE,3.13,0.00,0.00
19988,2012,4,12,19,10.00,-4.00,18.00,1005.00,SE,6.26,0.00,0.00
19989,2012,4,12,20,19.00,-4.00,18.00,1006.00,SE,9.39,0.00,0.00
19990,2012,4,12,21,29.00,-1.00,18.00,1007.00,SE,11.18,0.00,0.00
19991,2012,4,12,22,28.00,-3.00,20.00,1007.00,SE,14.31,0.00,0.00
19992,2012,4,12,23,33.00,-2.00,17.00,1008.00,CV,0.89,0.00,0.00
19993,2012,4,13,0,51.00,-1.00,14.00,1009.00,CV,1.78,0.00,0.00
19994,2012,4,13,1,56.00,1.00,12.00,1009.00,CV,2.67,0.00,0.00
19995,2012,4,13,2,84.00,1.00,10.00,1009.00,NE,0.89,0.00,0.00
19996,2012,4,13,3,80.00,1.00,10.00,1009.00,CV,0.89,0.00,0.00
19997,2012,4,13,4,77.00,2.00,8.00,1008.00,CV,1.78,0.00,0.00
19998,2012,4,13,5,89.00,2.00,7.00,1008.00,CV,2.67,0.00,0.00
19999,2012,4,13,6,63.00,3.00,7.00,1009.00,CV,3.12,0.00,0.00
20000,2012,4,13,7,90.00,4.00,12.00,1009.00,CV,4.01,0.00,0.00
20001,2012,4,13,8,91.00,1.00,15.00,1010.00,SE,1.79,0.00,0.00
20002,2012,4,13,9,91.00,2.00,18.00,1010.00,SE,3.58,0.00,0.00
20003,2012,4,13,10,86.00,2.00,21.00,1009.00,SE,5.37,0.00,0.00
20004,2012,4,13,11,85.00,0.00,23.00,1009.00,SE,8.50,0.00,0.00
20005,2012,4,13,12,58.00,-1.00,26.00,1007.00,SE,13.42,0.00,0.00
20006,2012,4,13,13,46.00,-3.00,27.00,1006.00,SE,18.34,0.00,0.00
20007,2012,4,13,14,29.00,-3.00,27.00,1005.00,SE,23.26,0.00,0.00
20008,2012,4,13,15,25.00,-3.00,26.00,1004.00,SE,30.41,0.00,0.00
20009,2012,4,13,16,22.00,-3.00,27.00,1004.00,SE,36.22,0.00,0.00
20010,2012,4,13,17,14.00,-2.00,25.00,1004.00,SE,42.03,0.00,0.00
20011,2012,4,13,18,22.00,-1.00,24.00,1004.00,SE,49.18,0.00,0.00
20012,2012,4,13,19,19.00,-1.00,23.00,1005.00,SE,54.10,0.00,0.00
20013,2012,4,13,20,20.00,0.00,19.00,1005.00,SE,57.23,0.00,0.00
20014,2012,4,13,21,24.00,-1.00,23.00,1006.00,SE,64.38,0.00,0.00
20015,2012,4,13,22,34.00,0.00,22.00,1006.00,SE,71.53,0.00,0.00
20016,2012,4,13,23,47.00,1.00,22.00,1006.00,SE,78.68,0.00,0.00
20017,2012,4,14,0,50.00,1.00,21.00,1006.00,SE,83.60,0.00,0.00
20018,2012,4,14,1,44.00,1.00,18.00,1007.00,SE,85.39,0.00,0.00
20019,2012,4,14,2,56.00,2.00,17.00,1007.00,SE,87.18,0.00,0.00
20020,2012,4,14,3,56.00,3.00,12.00,1007.00,CV,0.89,0.00,0.00
20021,2012,4,14,4,63.00,3.00,11.00,1007.00,CV,1.34,0.00,0.00
20022,2012,4,14,5,72.00,2.00,8.00,1007.00,NW,1.79,0.00,0.00
20023,2012,4,14,6,76.00,4.00,10.00,1008.00,CV,0.45,0.00,0.00
20024,2012,4,14,7,92.00,6.00,13.00,1008.00,CV,0.90,0.00,0.00
20025,2012,4,14,8,101.00,4.00,18.00,1008.00,SE,0.89,0.00,0.00
20026,2012,4,14,9,112.00,4.00,21.00,1008.00,CV,0.89,0.00,0.00
20027,2012,4,14,10,111.00,4.00,23.00,1007.00,SE,3.13,0.00,0.00
20028,2012,4,14,11,89.00,0.00,26.00,1007.00,SE,6.26,0.00,0.00
20029,2012,4,14,12,51.00,-3.00,28.00,1006.00,SE,10.28,0.00,0.00
20030,2012,4,14,13,49.00,-5.00,28.00,1005.00,SE,14.30,0.00,0.00
20031,2012,4,14,14,29.00,-6.00,30.00,1004.00,SE,20.11,0.00,0.00
20032,2012,4,14,15,34.00,-6.00,30.00,1002.00,SE,25.92,0.00,0.00
20033,2012,4,14,16,36.00,-5.00,29.00,1002.00,SE,33.97,0.00,0.00
20034,2012,4,14,17,31.00,-5.00,28.00,1002.00,SE,41.12,0.00,0.00
20035,2012,4,14,18,22.00,-5.00,27.00,1002.00,SE,50.06,0.00,0.00
20036,2012,4,14,19,22.00,-3.00,25.00,1003.00,SE,55.87,0.00,0.00
20037,2012,4,14,20,34.00,-2.00,24.00,1003.00,SE,60.79,0.00,0.00
20038,2012,4,14,21,51.00,0.00,24.00,1003.00,SE,66.60,0.00,0.00
20039,2012,4,14,22,63.00,1.00,22.00,1003.00,SE,71.52,0.00,0.00
20040,2012,4,14,23,69.00,2.00,20.00,1003.00,SE,76.44,0.00,0.00
20041,2012,4,15,0,79.00,4.00,19.00,1003.00,SE,81.36,0.00,0.00
20042,2012,4,15,1,86.00,5.00,18.00,1004.00,SE,83.15,0.00,0.00
20043,2012,4,15,2,84.00,6.00,17.00,1004.00,SE,84.94,0.00,0.00
20044,2012,4,15,3,80.00,6.00,16.00,1004.00,SE,86.73,0.00,0.00
20045,2012,4,15,4,83.00,7.00,14.00,1005.00,NE,1.79,0.00,0.00
20046,2012,4,15,5,106.00,8.00,14.00,1005.00,SE,1.79,0.00,0.00
20047,2012,4,15,6,114.00,7.00,11.00,1005.00,NE,0.89,0.00,0.00
